Attempt Regex,ChatGPT Output
(b*(aa*)b*)*,"positive example:[, aa, baa, aab, bbaab, aabbaa, baaab, bab, bb, aabbaabb], negative example:[aba, abab, abba, baabaab, ab, baaa, abbaab, bbabb, aaba, bbaa]"
0*|1*,"positive example: [0, 00, 000, 1, 11, 111]  
negative example: [01, 10, 110, 101, 011]"
b*(ab+ba+b)*,"positive example:[, ab, ba, bb, abbab, b, babbaab, babbab, babbababbab, babbbab, bbabbab, bbaba]
negative example:[babab, babbb, abba, baab, bbbab]"
a*(bb)*a*b+a*(bb)*a*,"positive example: [aababba, aabbababba, abbaababba, abbaabba, abbabaa, abbabaabba, abbababb, abbababba, abbababbaa, abbababbbba, abbabbabba, abbabbba, abbbabba, abbbbababba, b, abbbbabba]

negative example: [aa, ab, abb, aabbab, ababa, abbbbab, bbb, aababb, bbaab, aaabba, bbabaa]"
ab|ba|aa|bb|a*b*aaa,"positive example: [ab, ba, aa, bb, aaa, aaaa, aba, bba, aabaaa, abaaa, abbaaa, baaa, bbbaa]

negative example: [abab, baa, babb, aabbb, baabab, babaa, bbaa, abbbb, aabab, ababab, bbbab]"
(a|b)*baa+b*,"positive example: [abaa, abaab, abaaab, baa, baab, bbaab, aabaa, abbbaa]

negative example: [abab, baaa, abbab, bbab, abba, ba, bab]"
((a|b)a*ba)*|((a|b)a*b)*,"positive example: [aaab, aaaba, aab, aaba, ab, aba, bab, baba, baa, ababab, aabab, abaa]
negative example: [a, b, baaab, abaaba, babba, aaaa, bbbb, abababab, aabba, babab]"
(a)*(b|bb)(a)*(bb)*(a)*,"positive example:[b, abaa, abbba, aabb, ababb, abbabba, bb, abaabba, abababba, aababba, ababba, ababbbba, babba, ababbaa]

negative example:[a, abbbbb, abb, bbb, aaabbbb, bbbba, aa, bba, bab, aabba, bbbbbb, bbbbbba, abaabbaa, aaaa]"
aaaa*,"positive example:[aaa, aaaa, aaaaa, aaaaaa, aaaaaaa],negative example:[a, aa, b, ab, aab]"
((a|b)a+b)+,"positive example:[aaab, aab, aabaab, bab, abaab, baaab, abab, baaabaab],  
negative example:[, ab, aaa, bb, abb, baba, aa, ba]"
a*b(aaa*)*(a|b)*,"positive example: [ab, aabaaa, baaa, aaaaaab, abaaaaa, bb, baa, aab, abaabaa]  
negative example: [abab, aaaa, aaab, aabbbbb, ababab, aaa, bbb, abb, baaabaab]"
(a*ba*ba*)*,"positive example:[, abab, aba, aabba, ababa, baabba, abaabab, ababababa],
negative example:[abaababaa, bab, aabbaa, bbaa, aaabaa, bbaba, aababaa]"
1*0*011*0*,"positive example: [01, 011, 0011, 00110, 10011, 100110, 110011, 1100110, 1110110, 11100110]

negative example: [0, 1, 10, 111, 000, 1001, 1100, 1110, 101, 110101]"
(0*1)*,"positive example:[, 1, 01, 001, 101, 0101], negative example:[0, 10, 011, 1100, 111]"
(b*)+(a*b*),"positive example: [b, bb, bbb, abb, bab, baab, aaab, ba]

negative example: [a, abba, abab, aab, baa, baaab, aabab, bbaa]"
b(aa+ab+ba+bb)*,"positive example: [b, baab, baaabbba, babbaa, baaabbaaabb]

negative example: [baaababbb, babab, baabb, babb, baaabbbb]"
a+(a|b)+a+b,"positive example: [aaaab, aaab, abab, aabba, aaabab, ababa]
negative example: [aab, baa, ab, aba, aaaa, abb]"
b*a*b*aaa,"positive example:[aaa, bbaaaa, abaaaa, babaaa, bbbbbbbbaaa, aaabaa, babbaaa, abaabaaa],negative example:[aaba, baa, abba, bbba, babb, aabbaa, abab, bbabab]"
(101)*|(010)*|0*|1*,"positive example:[, 0, 00, 000, 111, 1, 11, 010, 010010, 101, 101101, 101101101, 010010010],  
negative example:[001, 110, 011, 100, 1010, 0101, 1100, 0011]"
(0|1)*1*01*0,"positive example:[010, 00100, 0110, 10010, 10100, 110100, 101010, 010110, 110010, 110110],negative example:[1, 00, 11, 10, 011, 101, 01101, 11100, 10111, 11110]"
(1|0)0*1+,"positive example:[001, 01, 1001, 101, 1011, 11, 0001, 011, 10001, 10111, 11001]  
negative example:[10, 0, 000, 100, 1010, 110, 00, 1110, 1000, 010]"
(ab+ba)(aa+ab+ba+bb)*,"positive example:[abbbaa, abbaabaa, abbbbabb, abbaaaabaa, abbaabbba, abbabaababbb, abbaabbbbaa]

negative example:[abb, abbabaa, abbaaba, abaaabbaa, abbbbaabb, abbaaaabaaa, abbaabb]"
((a|b)a*ba)*(a|((a|b)a*b)),"Positive example: [a, aaabaa, aabaa, aabaaaab, aabaaab, aabaaabaa, aabaab, aababab, ab, abaa, babaa, bb, aabbaa, ababab, aababaa]

Negative example: [aaab, baa, aba, baab, bbbb, bab, abbb, bbaa, baaabba, ababababab, abba, bba, aaaab]"
b*(aa*)*b*,"positive example:[, aa, aab, baa, baaaab, baaab, baab, baabb, bab, bb, aaab, abb, aaaa, aaaaaa, bbaaaaa]

negative example:[ab, aaaabb, aba, baaaba, bba, abba, abbab, babb, aaabb, abaabab, aaaba, baaba]"
(a+bb)*bb*,"positive example: [abb, aabb, abbbbb, aabb, abbb, abbabbb, abbabb, bb]

negative example: [a, ba, aabbba, ab, abab, aaa, bba, ababab]"
a*(b+)(a|bb)*,"positive example: [aaaab, abbbbbb, bb, baaa, bbabaa, abbaaa, abb]
negative example: [a, baa, aaab, bbb, aabbb]"
(111)*,"positive example: [, 111, 111111, 111111111, 111111111111]

negative example: [1, 11, 1111, 11111, 1111111]"
((a|b)*(ab|b)b+(a|b)*b(ba|b)+a*)*,"positive example: [abbba, aaabbaabbabbaa, abbbbaa, aaabbabbbbbaaa, babbaabbaa, aabbbababbbaa, aabbabbbbaa, aaabbbabbaa, abbababba, aabbababbaa]

negative example: [aaabbab, abbaabba, aaabab, babbaaab, aababaa, ababab, ababbaaab, aabbaaba, abbabba, bba]"
0*|1*|0*1+0*1+0*|1*0+1*0+1*,"Positive example: [0, 00, 000, 1, 11, 111, 010, 0101, 01010, 001010, 1011, 10101, 1101, 1001, 1010]

Negative example: [01, 011, 001, 0110, 110, 101110, 1100, 11011, 10011, 100, 0111, 0011]"
a*b(a*ba)*a*,"positive example: [aababaa, aba, abaabaa, ababa, ababaa, ababaaa, ababaabaa, abbaa, b, babaa]

negative example: [aa, baa, aabba, aabbaa, abbaba, abbbaa, aabaa, baab, bab, abba]"
((b*)aaa*),"positive example:[aa, aaa, baa, baaa, baaaa, bbaaa], negative example:[a, b, bb, ab, aab, bbb]"
(0*1|(11)*|(101)*|111|1),"positive example: [1, 01, 101, 111, 001, 11, 101101, 1111]

negative example: [0, 10, 110, 100, 011, 1010, 1110, 000]"
(1|01*0)*,"positive example: [00, 010, 0110, 1, 11, 00110, 0101010, 1110, 1010, 010010]  
negative example: [01, 110, 001, 011, 10, 0001, 101, 1101, 0111, 0010]"
(a)*|(b)*baa(ab)*b+,"positive example: [a, aa, aaa, baaabb, baab, bbaaababb, bbaaabb, bbaaabbb, bbaab, bbbaaabb, bbbbaaabb]
negative example: [bbaaab, baa, bab, baabb, aab, bbab]"
a*|b*aaa,"positive example:[, a, aa, aaa, aaaa, baaa, bbaaa, bbaa],negative example:[b, ab, bb, abab, aab, bbbaa]"
(0+1)|0,"positive example: [0, 001, 0, 01, 0011], negative example: [1, 10, 11, 101]"
(ab)*(aa|bb)*(ba)*(a+b)*,"positive example: [ab, aaba, abba, aabbaa, abaaba, abaa, abaababa, abab, aaabba, abbaa, abaaa, babaa]

negative example: [aa, bb, aabb, aabbaaaa, abb, bba, baaa, bbaa, abbb, aba, baa, bbba]"
((a|b)(a)(a)*),"positive example:[aa, aaa, aaaa, ba, baa]  
negative example:[a, b, aab, ab, abab]"
(a*b*ab*ab*)*,"positive example:[, ab, ababab, aaabab, aabababa, abaabab, abbabaab, bababa, aababbab, abababaab],negative example:[a, b, aba, bab, aaab, baab, aabba, abaa, bbabaab, abbab]"
(a|b)(a|bb|ba(a|b))*(b|ba),"positive example: [aab, aba, aaab, ab, aaba, bab, bb, abbb, ababb, baa]  
negative example: [abb, baab, aaa, bba, abba, abaaba, a, b, bbaa, aabb]"
0*(1)*0*,"positive example:[, 0, 1, 00, 01, 10, 0010, 010, 0100, 100],
negative example:[11, 111, 101, 110, 011, 0011, 1010, 1100, 0111]"
b*(ba+ab)*b*,"positive example: [b, baab, bab, abb, bbbbb, baaab, aab, bbaabba, babbab]
negative example: [aaa, babba, bbbabba, abbb, bbbabbaa, abab, bbabbab]"
(a|b)((a|b)(a|b))*,"positive example: [a, b, aaa, aaab, aabaa, aba, abba, aab, baa, bab]

negative example: [aa, bb, ba, ab, baaa, bbb, abbb, ababab, aa, bbb]"
(0|1*)*(0000),"positive example: [0000, 00000, 000000, 10000, 110000]  
negative example: [1, 110, 001, 10101]"
(01|10)*,"positive example: ["""", ""01"", ""1010"", ""0101"", ""1001"", ""101001"", ""010110"", ""101010"", ""010101"", ""1010101010""]
negative example: [""1"", ""0"", ""11"", ""00"", ""101"", ""010"", ""0110"", ""100"", ""001"", ""110""]"
a|b(a)(a)*,"positive example: [a, ba, baa, baaa]  
negative example: [b, ab, aaa, bb, bab]"
0*|0((11*0)|0*)|1((00*1)|1*),"positive example: [, 0, 00, 000, 010, 0110, 01110, 1, 10001, 1001, 101, 11, 111]

negative example: [01, 001, 011, 1110, 1111, 110, 1000, 1010, 10]"
(ab|aa|bb|ba)*aaaa*,"positive example: [aaaa, aaaab, aaabbbaaaaa, bbabaa, ababaaaaa, baaabaaa, aaaaabbaaa, abaabbbaaa, bbbaaa, baaaaaa]  
negative example: [abaa, aaabbb, aa, baaabaaaab, abbaaaa, aaaaabbb, baaaba, bbbbaaaa, babaa, abbbbaaaa]"
(a|b)(a|b)(a|b*)aaa*,"positive example: [aaaa, aaaaa, aaaaaa, aaaaaaa, aabaaa, aabbaaa, abaaa, abaaaa, baaaa, baaaaa]

negative example: [aaa, aaab, abaab, babab, ababaa, baa, abaa, baaaab, bbaaaa, baaa]"
0*(10*10*11*)*,"Positive example: [, 0, 10101, 01010, 010010, 01001011, 1010111, 010110, 010101011, 0101011011]

Negative example: [1, 011, 0101, 10110, 01011, 00101101, 101, 0111, 010101111]"
(a(a*b*(aa)a*)*)*,"positive example:[, a, aa, aaaaa, aabaaa, aabaa, aabbaaa, aaabaaa, aabaa, aabaaaa, abaaa, aaaaaa]  
negative example:[b, ab, abab, abb, ba, bb, baa, aba, aabba, abba, aabaab]"
(a|ba|bb)*,"positive example:[, a, aa, ba, bb, bba, ab, bab, bbb, bbba], negative example:[b, aaa, abab, abb, abba, bbbb]"
0*(0|1)0*,"positive examples: [0, 00, 000, 0000, 010, 1, 011, 0010, 00000, 001, 0100]  
negative examples: ["""", 2, 110, 101, 111, 01, 00110, 1110, 0101, 1010]"
0*1(0*10*)+,"positive example:[1010101, 010110, 01010, 0101010, 0110, 1110, 101010, 010100, 010101, 11010],  
negative example:[0, 1, 010, 011, 100, 1101, 0111, 000, 101]"
0*1(0*10*)*,"positive example: [01, 1, 101, 010, 1010, 0101, 1110, 001101, 000010, 10010]  
negative example: [0, 10, 1011, 011, 1100, 0001, 0010, 10100, 01001, 0111]"
a*|b*(baa+)*b,"Positive example: [a, aa, aaa, b, baab, bbaab, bbbaab, bbaaab, bbaabaab, baa, baaa, bbaaa, bbaa, bbaaa]

Negative example: [bba, ba, bab, abb, aab, bbab, babb, babab, bbabb]"
b*(ab*ab*)*,"positive example: [ab, abbab, bbbabbab, bbaab, bbb, babababa, aabab, bbba, ababab]
negative example: [a, babbb, aab, baaab, abaa, bbbbbbba, baabba, abba, bbbbabab]"
1+0(0+1)((1+0)(1+0))*,"positive example:[1011, 100010, 11001010, 101010, 1100101010, 110110, 100001010], negative example:[110010, 1010100, 1101010, 1001110]"
(a(a|b)a)*,"positive example: [aaa, aaaaaa, aba, aaaa, abaaa]  
negative example: [a, aa, ab, aab, baa]"
(a|b)a*b(a|b),"positive example: [aaaba, aaba, aabb, aba, abb, baba, bba], negative example: [aaa, bb, bbbb, aaaa, aaab]"
b(bb)*|(a)*,"positive example: ["""", ""a"", ""aa"", ""aaa"", ""b"", ""bbb"", ""bbbbb""]  
negative example: [""ab"", ""ba"", ""aba"", ""bbba"", ""bbbba"", ""aba""]"
(a)+(ab(bb)+)*,"positive example: [a, aaabbb, aabbb, aabbbabbb, aabbbbb, aaa, aababbbbbb]

negative example: [aab, abbb, ab, bbb, aabb, bab, aaabb]"
"a*b|(bb{2,})*a*","positive example: [a, aa, ab, aab, b, bb, bbb, bbba, bbbba, bbbbbba, ba]
negative example: [bba, bab, bbab]"
(1(11))*|0*,"Positive example: [0, 00, 111, 111111, 111111111]

Negative example: [1, 11, 10, 110, 1111, 011]"
(0*10*10*)*|0,"positive example:[, 0, 010, 001010, 010010, 1010, 0101, 01010, 010100, 0101001010, 0110]  
negative example:[1, 11, 110, 1110, 1011, 01011, 100, 011, 101, 111]"
(b)+(aa)*,"positive example: [b, baa, baaa, bbaaa, bba, b, bbbb, bbaa, bbaaa]
negative example: [aa, aaaa, a, aaa, ab, aab, aaba, aba]"
(a*(ba*b)*a*)*,"positive example:[, a, aa, ababa, bab, baabaa, bababa, abbab, abaababa, aababaa, babaaa],

negative example:[b, ab, baa, bb, bba, baaa, abbaa, aabb, abaaa, bbab, bbbba]"
(b|a*),"positive example:[, a, aa, b, aaa, aaaa], negative example:[ab, ba, bb, abab, baa, aba]"
a*(b*(bb)*)*a*(b*(bb)*)*a*,"Positive examples: [aa, aabbbba, abbba, abbbabbbba, abbbabbba, abbbba, abbbbaabbba, aabba, aabbba, abbbabbbbbba, abbbbaaaaa, abbbbaa]

Negative examples: [ab, baba, abba, abbb, bbbb, aabbbb, abb, bba, bab, ababab, baa, abbbbbbbbb]"
(((a|b)+)?(baa)a*b)*,"positive example:[, baa, baaa, aabaa, abaaab, abaaaab, abaabab, baaab, bbaa]
negative example:[a, ab, b, bb, abab, bab, aab, abb, abbb]"
(b|aa)*(a)*,"positive example: [b, aa, ba, a, aaa, bba, baa]  
negative example: [bb, aba, ab, bbb, aaaa, aaaab, bab]"
a*b*(ba+ab)b*a*,"Positive example: [abbaabba, abaab, bbaab, baabba, baaab, abbaab, aabbaab, bbaabbaa, abbabab, abbaabba]

Negative example: [aaaa, bbbab, aaabbb, bbb, abababb, abbbba, abbaaaa, bbbaa, ab, bba]"
"a*b(b{2,})*a*","positive example:[ab, abbbba, ba, abbb, abbbbb, abbbaa, bbbba, bbbaa], negative example:[abb, bab, aab, baab, abab, aa, bbbb]"
(ab)*|(ba)*|(aa)*|(bb)*(aaa),"positive example:[, aaa, ab, abab, aa, bb, ba, baba, aaaa, bbaaa, bbbbaaa]  
negative example:[a, b, aab, aba, bab, aabaa, baa, bba, ababaa]"
0*((1+1)*),"positive example: [11, 0, 001111, 011111, 111111, 00011, 0001111]  
negative example: [01, 10, 111, 101, 0110, 10001, 0000]"
(a*ba*)?(a*ba*ba*ba*)*,"positive example:[, a, ab, abab, ababa, ababab, abababab, aab, aababab, aabababa, aabba, abaabaab, ababababababa, ba, bababa]

negative example:[ababaa, abaabababa, abababaabab, abbabab, aabaabab, baaaba, abaabaabababa]"
1*((1*)?)*|0*,"positive example:[, 0, 00, 000, 1, 11, 111, 1111], negative example:[01, 010, 001, 101, 110, 011]"
0*1*0*1*0*1*,"positive example:[001010, 1101, 110101, 010100, 010111, 011011, 1010100, 001110, 111001, 110010, 0101010, 1101011],  
negative example:[0, 01, 11, 001, 1100, 011, 1001, 1100, 1010, 0110, 100, 1010111]"
0*01*0*10,"Positive example: [00010, 0001010, 0010010, 001010, 00110, 0011010, 010, 01010]  
Negative example: [00, 111, 0100, 0010001, 10010, 101010]"
(a|b)*(baa)(b)(a|b)*,"positive example:[baa, aabaa, bababaa, abaa, bbaaab, baaab, bbabaa, abaabaa]

negative example:[aaa, bb, aabb, bab, aab, abab, bba, bbb]"
0*1*0*1*0*,"positive example:[0, 10, 010, 0110, 1010, 100, 01010, 0010, 0110, 0101],negative example:[11, 110, 011, 1001, 1110, 1111, 01, 101, 1101, 000111]"
((a*|b*)(a*|b*))aaa,"positive example: [aaa, aaaa, aaaaa, aaaaaa, abaaa, abbaaa, baaaa, bbaaaa]  
negative example: [aab, abb, baa, bbb, aaabbb, bbaaab, babab, bbbaaa]"
(a*ba*bb*)*,"positive example:[, ab, abb, abaabb, ababb, ababbb, abbb, ababab, ababbababb], 
negative example:[aa, ba, bbb, ababbbb, bbbba, abababbb, bab, aabbaaaa]"
a+(a|b)+a+(ab)*,"positive example: [aaaa, aabaa, aababa, aaaba, aaab, abaab]  
negative example: [aab, ab, ba, aabab, bba]"
(1*01*01*0*1*)*,"positive example:[, 010, 0010101, 101, 101001101, 1101010, 010101010, 1101010101, 100101101, 10101010101, 10102, 01010110101, 11010110101, 0001010101],
negative example:[1, 110, 1010010, 1101101, 101110, 111101, 1010110, 100110, 110100, 110110101, 1010100, 01010, 10101110, 1101]"
(baa)*b,"positive example:[b, baab, baabaab],negative example:[baaa, baa, aab]"
(a?)|((a|b)a*b(a?)),"positive example: [a, aaaba, aab, aaba, ab, aba, baba, bb, baa, a, bbb, ba, aa]

negative example: [aa, aabaa, abb, aaa, bab, bba, baaaba, bbbba]"
b*a*(aa),"positive example:[aa, aaa, baa, baaa, baaaa, bbaaa],negative example:[a, b, bb, aab, aaaa, bab]"
a*(b|aba)*,"positive example:[, a, aab, aaba, ab, abb, b, aa, aabaa, abab, ababab, aabab], negative example:[bb, bab, aba, aababa, abba, ba, bbba]"
(0)*(111*)(0)*,"positive example:[111, 1110, 0111, 00111, 01110, 11100, 000111, 111000], negative example:[110, 0101, 1001, 1010, 1011, 0100, 1000, 0000]"
a+|a*b*,"positive example: [a, aa, aab, ab, abb, b], negative example: [bb, aaa, aabb, abc, c]"
(a)*(b)*,"positive example:[, a, aa, aab, ab, abb, b, aaaa, aaaaab, aabbb]
negative example:[ba, aba, baa, bab, bbab, aabab, abab]"
1*(0+1+)*,"positive example:[, 01, 1, 101, 11, 110, 111, 10001, 11011, 11101]  
negative example:[10, 001, 0001, 010, 11000, 0101]"
(a|b(a)*a)*b(a)*,"positive example:[aaba, ab, aba, abaa, b, ba, baaaba, baaba, baba, bbaa, bb, aaab, abab]
negative example:[aa, aaa, aaaa, baaa, abba, bbb, abaaa, bbab, aab, baabab]"
(1+0*1+)*|(0+1*0+)*|1*|0*,"positive example:[, 0, 00, 000, 1, 11, 101, 110, 01, 001, 010, 011, 100, 111], negative example:[10, 1110, 1010, 0011, 0101]"
(0*1|(11)*|(101)*),"positive example: [1, 01, 101, 101101, 11, 1111, 001, 101101101]
negative example: [0, 111, 1010, 10, 1100101, 0111, 100, 1110]"
a*b((ba*|a))a*,"positive example: [aba, aaabaa, abaaaa, baaa, baaa, bbaa, ba, aabbaa]  
negative example: [aaa, aab, abb, aabba, bbba, abbb, aaabb, bab]"
a*baa*a*,"positive example:[baa, abaaa, baa, aba, baaa],negative example:[bba, aaab, bab, ab, aabaa]"
"(a|b)*a{2,}","Positive examples: [aa, aaa, aaaa, baaa, aabbaaa, babaa, abaa]

Negative examples: [a, b, ab, aba, bba, bbb, bab]"
(a)*((b)+(aa)+)*,"positive example:[, a, aaa, ab, aabaaa, abbaa, aababaa], negative example:[b, aa, abbb, aba, ba, bb]."
((1+)+)|0*,"positive example: ["""", ""0"", ""00"", ""1"", ""11"", ""111"", ""000"", ""01"", ""001""]
negative example: [""10"", ""101"", ""011"", ""110"", ""1110"", ""100"", ""0011"", ""010""]"
1+(0*)+(11*)+(0*),"positive examples: [100, 110, 111, 1000, 10110, 1011100, 11110, 1100, 1001100, 1011110]

negative examples: [01, 001, 1101, 101, 00, 111110, 010, 11, 00, 11011]"
0*10*1*0*(1)*,"positive example: [1, 101, 00101, 01101, 10101, 11011, 010101, 0101001, 0100101, 01011, 01001, 1101]

negative example: [0, 01, 10, 11, 0011, 000, 00000, 011, 1010, 111, 100, 110]"
a|b+aaa,"positive example:[a, baaa, bbaaa, bbaaaa, bbbbaaa]  
negative example:[aaa, c, bb, baa]"
0*11+0*,"positive example:[011, 111, 001110, 0001110, 110, 1110],negative example:[0000, 010, 101, 100, 00]"
(a*)+(b*)+a+a,"Positive example: [aa, aaa, abaa, abaaa, abbaa, baa, babaa]  
Negative example: [a, ab, aba, b, baaa]"
b*ab*ba*,"positive example:[ab, abba, baba, babb, babba, babbaa, babbba, bbabba], negative example:[a, b, bbb, baa, aa, bbbab, aabba, bbbaaa]"
(a*b*aaa)*,"positive example:[, aaa, aaaa, aabaaa, abaaa, abaaaabaaa, abbaaa, bbaaa, aabaaabaa, baaa, aaabaaa]
negative example:[a, ab, b, bb, abab, aa, abc, abaa, aab, ba, babaa]"
1|(111)*|01|10,"positive example:[1, 01, 10, 111, 111111, 111111111, 111111111111]  
negative example:[00, 011, 101, 110, 1111, 11111, 100, 010]"
(a+b*bb)*,"positive example: [a, ab, abb, abbb, aabbb, abbbabbb, aabb, abbbabb, aabbbb]
negative example: [b, bbb, bb, babb, abbbb, ba]"
(aa+ab+ba+bb)*,"positive example:[, aaaa, abbabbaabb, abababab, bbbaaabbb, bbbbaaa]
negative example:[ababa, babaaa, aabbbaa]"
1*0*1*0*1*0*1*0*,"positive example: [010, 001010, 101010, 1101010, 10101010, 1001010, 101010110, 110101010, 100101010, 1010010, 101101010]

negative example: [00, 111, 000111, 1101110, 101010101, 111000, 10010, 1010111010, 01010101, 0010101]"
(0+1*0+|1+0*1+)*|0*|1*,"positive example: [0, 00, 010, 0110, 1, 11, 0010, 0100, 1001, 101, 1101, 010010, 1011]

negative example: [01, 10]"
1*(10*1)*1*|0*(01*0)*0*,"positive example: [1, 0, 000, 00000, 010, 0110, 01110, 011110, 100, 101, 1001, 10101, 101001, 110, 111, 111111, 110011, 110101, 110111]

negative example: [01, 10, 11010, 00111, 01010, 11100, 101111, 110010, 00010, 101010, 010101, 100000, 11101, 101000, 110000]"
a*b*(aa)a*,"positive example: [aa, aaa, abaa, aaaa, aabaaa, abaaaa, abbaaaa, baa]

negative example: [a, b, abab, bbbb, baaab, aabba, abbba, bb]"
(bb)*|(a+b)*,"positive example: [ab, aab, abab, bbb, ababab, bbbbbb]  
negative example: [b, a, bba, aabb, ababbb]"
(0+1*0*1*0+)*,"positive example: [000, 001100, 010110010, 0000001, 0011010, 01010, 0100100, 011010, 01000, 0101010]  
negative example: [101010, 110, 010101, 0110101, 00101, 00010, 1001, 011110, 1101, 1100]"
0(0|1)0*,"positive example: [00, 000, 0000, 010, 0110]  
negative example: [011, 1, 101, 001, 10]"
"a*b*a{2,}","positive example:[aa, aaa, aabaa, abaa, abbaa, baa, baaa, aabaabbbaaa, aaaa], negative example:[aba, baaab, aaab, abaaab, aabb, abba, bb]"
b+(a+b)*b,"positive example: [baabb, bababb, babb, bb, bbabb, bbb, babbb, bbba, baabbb, babbbbab]
negative example: [abb, abba, aaaa, abbabab, aaabb, aabbb, babbaba, aaab, abaabb, ab]"
a*ba*|a*bbb*a*,"positive examples: [aaba, aabbba, ab, aba, abaa, abba, abbb, abbba, abbbaa, abbbba, b, ba, bb, bbba]  
negative examples: [aa, aab, abbbbbb, bab, bbbab, aaa, bbaaa, abbbbba, abbbbabbba, abab]"
b+((bb)*(a)*)*,"positive example:[b, bbbaa, bbb, bbbba, bbba, bbbbba, bbbabba, ba, bba], negative example:[a, ab, aa, bbbbb, aba, ababa, abb, bbaab]"
(a+b)*(b+b+)(a+b)*,"positive example:[ababbb, aabbbbb, abbbba, bbababba, abbbabbb, bbbabb, babba, abbabaab, abbba, bababbb, bbbabbbb], negative example:[abbbbaab, ba, abba, aabb, babab, bbba, bbaaa]"
(0*1(11)*0*)|(111)*,"positive example:[, 1, 111, 00110, 111111, 01110, 011110, 0111110]
negative example:[0, 01, 110, 11110, 0100, 10011, 01100]"
(0(0*1*)*0)|1(0*1*)*1?,"positive example: [00, 000, 010, 1, 11, 101, 1011, 101011, 111, 00010, 0010, 001010, 00110, 10011, 10111]  

negative example: [0, 0001, 01, 110, 1110, 10100, 10, 1111, 1100, 10110, 11011, 100, 00101, 00111]"
(1+0*1+)*(0+1*0+)*,"positive example: [010, 1001010, 101, 10100, 1010010, 101010, 1010100, 101010010, 1010110, 1011010, 101101010, 11010, 1101010, 010010, 101101, 110101, 001010, 101010110]

negative example: [01010, 10010, 10101, 10110, 1100, 1000, 0111, 111, 000, 1011]"
0*(111)*(1)*,"positive example:[111, 11111, 0001111, 01, 111111, 0111111, 011111111], negative example:[000, 11011, 101, 1110, 011110, 0000110, 011101]"
(ab|ba?)(aa|ab|ba|bb?)*,"positive example:[ab, abaa, abab, abba, abaaaa, abb, ba, baa, baaa, baab, bab, babb],  
negative example:[a, bbb, aaa, babbb, bbbb, aab, abbba]"
(0(1*)00),"positive example: [000, 0100, 01100], negative example: [0, 01, 011, 0000]"
(((a|b)a*b)*|((a|b)a*ba)*|((a|b)a*ba(a|b)a*b)*)?,"positive example: [aa, aaa, abaaa, abaaba, baaab, baa, abab, aababa, babaa, bababa]  
negative example: [aabbb, abbbb, aaac, abababa, baabab, abba, abbb, bbaa, aaaaaa, bbb]"
(a(a+b)a)*,"positive example:[, aaa, aabaa, aaabaa, aaabaaaa]
negative example:[aba, baa, abaa, bb, ab]"
aa|ab|ba|bb(a|b)*aaaa*,"positive example: [aa, ab, ba, bbaaa, bbaaaa, bbaaaaa, bbaaaaaa, bbbaaaa], negative example: [a, b, aaa, aba, bba, aaab, abba, bab]"
a*b+,"positive example:[abbb, aaabb, ab, bb]
negative example:[aaa, ba, a, bba]"
(aa*bb*)*(aa+bb)*,"positive example: [aabb, aabaabb, aabbabb, aaabbaabb, aabbbaabb, abbaabb, aa, bb, aabbaaabb, aabbaabbaabb]

negative example: [abab, aabba, bbaabb, baabb, aab, abb, aaabbb, bbaa, aaaa, bbbb]"
[0-1]([0-1][0-1])?,"positive example: [0, 1, 000, 001, 010, 011, 100, 101, 110, 111]  
negative example: [00, 00000, 01, 0101, 1111]"
