Attempt Regex,ChatGPT Output
(aa*bb*)*,"positive example:[, aab, aaabb, aabbaabb, abb, aabbb], negative example:[baaba, bbb, aaaba, abbbaba, abaa]"
(a+bb*)*,"positive example: [a, abb, aabbb, aaab, abbb, abbabbb], negative example: [b, ab, aa, bb, abbba, aba, bab]"
1*(0+1+0+)*1*|0*(1+0+1+)*0*|1*|0*|0+1+0+1+0+1+0+|1+0+1+0+1+0+1+,"positive example: [101, 010010, 1110, 0001111000, 1011001110, 001, 0101, 111, 01010, 1111110, 101, 0101010, 000100, 101110, 11111110, 1010, 10110101, 010101, 0001100, 010, 1011101, 0000, 11001, 01010100, 111111, 101001, 10110, 1111001110, 01001, 110, 1011011100, 0100101, 00011, 010101010, 010110, 1111010, 10111001, 0100]

negative example: [111010, 00101, 1010101110, 0100010, 000111, 01000111, 101001010, 1110101, 0100101101, 101000100, 1111, 0000101, 10101010, 1101010, 0101110, 110, 100000, 1010100111, 111000, 1010010110, 010010101, 10010, 0100100, 010011, 1011000, 11101, 01011010, 000101, 0100101010, 001010, 111100, 010111, 1011110, 1011010100, 1100, 0101001, 0101100]"
(0*1|0*111+),"positive example: [1, 01, 001, 000111, 000011111]  
negative example: [0, 00, 10, 1110, 101, 11110]"
a*b+a*,"positive example: [ab, aab, bbba, aabaaa, ba]  
negative example: [bbbab, aa, babb, bab, aabaaabaabba, aaa, bbaa]"
1*1*0*1*1*0,"positive example:[110, 01110, 00010, 11010, 1110, 100, 11110, 1010]  
negative example:[011101, 11, 010100, 01011, 0001, 110100011, 01001, 111010]"
(0|1)*1(0|1)1*0*,"positive example: [101, 110, 01100, 1011100, 11000, 1111110]  
negative example: [10, 111, 100, 101101, 0010001, 1110100]"
(aa|ab|ba|bb)*a|b*(aaa),"Positive example: [aaa, baa, bba, abaa, abbbaaa, baaaa, babaa, abaaa, bbbaaa, abba]

Negative example: [bb, bbb, aaab, ababb, baab, abbba, baabab, abab, bbabb, aba]"
b*a(ab*a|b)*,"positive example:[ba, ab, bba, aa, baab, babba, baa, aba]  
negative example:[a, b, bbab, aaab, ababab, bbbb, aabab]"
(((a*)*b)*b)*(b),"positive example:[abbb, abbbb, babbb, abababbb, abbbbb, abbbab, aabbbb, abb, ab, bbb]
negative example:[aa, a, baaa, bbbbba, baaab, babaa, aaabb, babb]"
0*0?|10+11*,"positive example:[0, 00, 100, 101, 1011, 101111, 111, 1011111],negative example:[01, 110, 111, 0001, 1010, 1000, 01, 10101, 011, 010]"
a*b(a*ba*b)*a*,"positive example:[ab, aba, aabbaa, aaababa],negative example:[abbb, aabba, abaab]"
(a*ba*(bb)*a*)|(a*bba*(b)*a*)|(ba*ba*ba*),"positive example: [ba, aba, bba, bab, baaa, ababba, babbb, aaabbb, abba, babbaa, abbbb, baa, bab, abaaa, baaabbb, abaab, abaa]

negative example: [a, ab, aa, abb, bbbba, abab, bababa, ababab, ababb, abbbbaba, bbb, abbaabab, babbbbab, aaabaab, ababbab, abaababb, babbaba, abababab]"
(a*|(bb)*)*b*,"positive example: [bba, , bbb, b, aabb]  
negative example: [baaaba, babb, bbba, bbaba, aabbba]"
a+(a|b)+a,"positive example:[aabaa, aba, aababa, abaa, abbaaa],negative example:[a, b, abb, ba, aa, baba, bba, ababab]"
(a|b)*aab(a|b)*b,"positive example:[baabb, aabbaab, abaaaabaabab, aabbbbab, aabb, aabaab, aaaab, aababab]

negative example:[aabbbbaba, aba, b, aab, abaaaa, abaaaabaaba, aabbaa, bab, ba, abba, aaba, baa, ab]"
"[a-b]((ba{2,})?)","positive example:[a, b, abaaaa, bbaaaa]  
negative example:[bbaaaab, bb, bba, ab, aba, ababb, aaabaa, abbb, aabb, abba, bbaabb, bbbb, babb, bbba, bbabb, bbaaba, bbaba, abaaba, abaabb, abaaaab, ababa, baabaa]"
(0)*(1*)+(0)*,"positive example:[1, 11, 011, 110, 000111, 01110]  
negative example:[010, 100, 11101, 10010, 1011]"
(a)*(bb(b)*)*(b+a)*,"positive example:[a, aaabbb, bbb, b, abba, ab, abbba]  
negative example:[baa, abaab, abbab, aaaba, bbbaa, abbbaba, baaab]"
(a*b*)|(b*a*),"positive example:[aaa, , ab, bbbaaa, bbb, aaabbb, ba]  
negative example:[baba, aba, baaab, bbbabb, bab, abaaa, abbba, aaababbab]"
(ab)*|(ba)*|(aa)*|(bb)*,"positive example:[baba, , bababa, aaaaaa, ababab, aaaa, bbbbbb, bbbb, abab]  
negative example:[aaaba, abaaa, aaabb, abaab, abbb, abba, bbaa, baab, bbab, babba, bbbab, babbb, bbbaa, bbba, babb, aabbaabb, ababa, a, b, ababb, aaaaa, aaaab, bbbbb, baaa, babaa, aaba, bbbba, babab]"
a|b(a|b)+aaa(a)*,"positive example:[baabaaa, babbaaa, baaaabbaaa, bbaabaa, bbbbbaaa, baaaaabaaa, bbaaaabaaa, bababaaa, bbaabbaaa, bbbaaaaabaaa],  
negative example:[ba, bbb, abaa, baaabaaa, aab, a, bbbaaaa, abaabaaa, bbabaa, bbaabbb, bb, bbaa]"
(aba+aaa)*(a+b)*,"positive example:[, abaab, abaaa, abaaaaaaaa, aaabbb, abaaaaaabab, a, aabab, abababab, abab, abaaab, abaaabab, abaaaaaab, ababab, aa, ababa, abaaabaaab]
negative example:[aaa, ba, ababb, abaaaaaba, aababaaa, bbba, ababaabb, abbbb, aabaaa, abaaaabb, aababba, aababbbb, abaaaaba, abaaaaabbb, abaaaab, baaa, abaaaaaaaba]"
(a+b)*a*,"positive example:[, a, ab, aba, aab, aaaba, aabba],negative example:[b, ba, bb, abb, baa, abba, aaababb]"
0*|1*|(10+1)*|(01+1)*|((10)+0*1+)*|((01)+1*0+),"positive example:[, 000000, 11111, 0, 1, 1011, 10101, 01010, 1001101, 0110, 01000, 0111, 01110000, 1010011, 010100, 01000, 1001, 1111, 10111, 1011011, 011101101111011, 011111111, 010, 01010100, 0101100, 01111]

negative example:[01, 01101, 01011, 1010, 1100, 001, 10001, 0111101100, 010011011, 1001100101, 0110110100, 100001111010, 0100100, 0100001, 011001, 011011011110, 10110, 1101, 010111101, 0101001, 0101101, 0110, 0110110, 11000, 11110]"
a*b*(ba+ab)*b*a*,"positive example:[a, aa, bba, abba, aab, abb, abaab, baabba, aabbaa, baabab, ababaa, bbbba, ababba, babba, abbaab]  
negative example:[abab, bbaaab, baababba, aabaabbaa, bbaaabb, baaaabb, abaaabb, abbaba, aabbbaba, abbaaba, babab, bbabaa]"
(ab+ba)*(aa+ab+ba+bb)*,"positive example:[abba, abbaaa, ababab, abbbbaaabba, aa, abbbaa, abbaaaabbb, abababba, ababa, abbaaaabbabbaa]

negative example:[abb, abbaaabab, abababab, abbabab, bb, abbab, aaaaba, abbbaaa, baaa, abaa, abbbbab, ababbb, ba, abab, bab, ababbabaab, abbabb, bba, abababaa]"
b*(aa+)*,"positive example: [aaa, bbaa, aaaa, bbaaabaa, baa, aa], negative example: [abab, bab, bbabaaa, baaab, abb, baaab]"
((a|b)*bb(a|b))|a*,"positive example:[aa, , bbaabbbababbb, bbaabbbbba, bbaabbbaabbb, aabbaaaababbb, bbaabbbabbb, bbabbb, baabbb, aaaa, bbbabbabbb, abbb, a]

negative example:[bbbabbaba, bbbaa, bbbabbaaa, bbbbbabbaabb, aabab, bbbbaa, bbbbb, aba, bab, bbbbbbbbab]"
((aaa)|(aba))*,"positive example: [aaa, aba, aaaaaa, abaaba, aaaaba, aba, aaaaaaaba], negative example: [aa, ab, aaba, baa, abaa, abab, aaaaa, ba, b, bab]"
(ab+ba)*(a+b)+(a+b)?,"positive example: [ab, abbbbaaab, abaab, abbaaaab, aabab, abbaaab, ababaab, abbbba, bab, abab, bbab, aab, b, aba]

negative example: [aaa, aababbbaabb, aabba, abbaa, abbbb, abbabb, ababa, abaa, abbbbaba, abba, a, bbb, aa, baaa, bba]"
(a*|baa*),"positive example:[a, aa, aaaa, ba, baaa], negative example:[b, aba, aab, bbaa, abaa]"
(00|01|10|11|000|111|100|010|001|110|101|011),"positive example:[00, 01, 10, 11, 000, 111, 100, 010, 001, 110, 101, 011]  
negative example:[0, 1, 111011, 0010, 0001, 10111, 1111, 1100, 0000, 01011, 00110]"
(aa|bb)*aaa,"positive example:[aabbbbaaa, bbaaa, aaaabbaaa, aaaaa, aaaaaaa, bbbaaabbaaa, aaaaabbaaa, bbbbaaa, aaabbaaabbaaabaaa]  
negative example:[bb, bba, abb, aba, aaaba, aaabb, aabbb, aaaaaabba, aaaab, aaab, aaaa, baaa, babb, aaba, abbba, abaaa, abbaaa, bbbbb, babaa]"
(ab)*|(ba)*|(a(bb)*a),"positive example:[baba, aa, , ab, abbbbbba, abbbba, abba, a, aba, ababab, baa, ba, bbaa, aabba]  
negative example:[bab, abaaa, abaab, abbaa, abbab, abbbbab, baab, babb, abbbaa, ababba, ababbb, ababa, abbbab, aabbbaab, bba, abababa, bbb, abbbb, aaab, aaaa, baaa, babaa, aaba, abbbbb, ababaa, abbb]"
(a*)|(a*b*),"positive example:[aa, , aabbb, aaa, ab, a, bbb]
negative example:[baaa, aabbbabbab, ba, bab, baa, abbab]"
0*(0*1+0*1)*,"positive example:[00, 111, 101010111, 10100011, 0011011000101, 101011, 101010001101, 10101000110111],negative example:[1010110, 1100010, 110110, 10001000, 101010110, 10001000101110, 001111010, 10101]"
(ab*ab*)*a*ba*,"positive example: [abab, ab, aaaaab, abbabaa, aba, aabbaa, abaaba, baa, abba, baaaba, abbaa]

negative example: [bbb, abbb, b, babaa, bb, abaaabbb, baabb, aabbaaabba, abaabbb, ab, aaabbaabba, aabab, bab, bbabab]"
(a*(bb*))*,"positive example:[, abb, ab, aa, aabbb, aab, bb, a, b, aabb]
negative example:[baba, aabbbba, aaabbba, baab, abbabb]"
(001|10101|110)*,"positive example:[00110101, 110110001, 101010110, 110001001, 1010110101], negative example:[0111010, 010101, 00110, 1010100, 1101010]"
(a|b)*abb((a|b)*b)*,"positive example:[abb, ababb, aabb, babb, bbabb, abbaabb, abbabab, abababb]  
negative example:[a, b, ab, ba, abaa, bba, aabba, bab, bbaaa, abbba, abbaba]"
(b*(aa*)b*)*,"positive example:[aa, , ab, bbbaaa, bbbabb, ba, bbaab, aba, aab, ababab, baaab], negative example:[b, bbb, a, bab, aaab]"
0*|1*,"positive example:[0, 1, 00, 111, 0000], negative example:[01, 10, 001, 1001, 011]"
b*(ab+ba+b)*,"positive example:[b, ab, ba, bab, baba, abba, abab, bbb, bbab, bbba]  
negative example:[aaa, aab, baa, abababa, abbababa, bbbaa, abbaab, baab]"
a*(bb)*a*b+a*(bb)*a*,"positive example:[abb, abbba, abbaaa, bbbaa, aab, bbaaab, ababbaa, aaabb, bbabbaa, baaab], negative example:[bab, aabbba, aaa, babab, aaaba, bbbab, bbbba, aababa, bababb, bba]"
ab|ba|aa|bb|a*b*aaa,"positive example:[ab, ba, aa, bb, baaa, bbaaa, bbbaaa, aaa, abaaa, aaaaaa, aabbaaa, aabaaa]  
negative example:[bba, a, b, aab, bbb, ababab, abbaba, abbaaba, abaa, aba, aabb, baab, abab, baaaa, babb, baaab, aabba, bbabaa]"
(a|b)*baa+b*,"positive example:[baaab, babbaa, ababaabaaab, baaaaa, bababbaaabbb]  
negative example:[ba, bbab, aabbba, aaab, bababa]"
((a|b)a*ba)*|((a|b)a*b)*,"positive example:[, bb, aa, ba, aba, abba, ababab, abbab, aab, babbaa, baaab, bbabbab, abaabb, abababba, aababbab, bbbbbab, baabbaab, aababba, ababababab, bbaabba, abbaabba, abbbaa, aabaab, baababbab, abababbab, abaababb]

negative example:[baabab, abbb, bababba, aaa, abaabbbba, babbab, baabbab, aabba, bbaaabb, ababbab, bbaabaaa, abbaa, aabbaaa, ababbabb, abaabba, babaa, baababa, ababbbaa, aaababaa, bbabaa, abbbab, abbaaa]"
(a)*(b|bb)(a)*(bb)*(a)*,"positive example:[babb, baa, aabbbaaa, babbaa, bbbbba, bbaaabb, aab, aabb, babbbb, bbabbbb, aabbb],negative example:[aa, babbba, bbbab, baab, bbabaaa, bbbaba, bab, bbaaab, babbbbb, babbab, bbbbab, bbbbbabb, babbaab, bbbaaab, aabbabababb]"
aaaa*,"positive example: [aaaa, aaaaa, aaaaaa, aaaaaaa, aaaaaaaa], negative example: [aaa, aa, a, ab, aab, ba, b, aaba, aaab, bbbb]"
((a|b)a+b)+,"positive example: [aabaaaab, babbaaab, baaab, aabaaab, babaaab], negative example: [aa, bba, aba, a, b, aabab, abbbaab, babbaaabbb, babbb, bbbbaab]"
a*b(aaa*)*(a|b)*,"positive example:[aab, ab, aaabaa, bba, baaabb], negative example:[aaaa, bbbba, baaaab]"
(a*ba*ba*)*,"positive example:[abb, bbab, aaabb, bbaabb, baabbb, abab, bab], negative example:[aba, bbba, a, baabaabbb, bbb, abbb, aaab, b]"
1*0*011*0*,"positive example:[011, 10001110, 00110], negative example:[10, 111, 110010, 11011, 1000100]"
(0*1)*,"positive example: [1, 01, 001, 0001, 000011, 11, 0101, 010101]  
negative example: [10, 110, 1001, 01110, 00010, 11000, 0110]"
(b*)+(a*b*),"positive example: [b, a, bbba, bbb, baa, bbaa, ab, ba, aa, aaa, bba, aab], negative example: [aba, abbb, bab, abbaa, baaab, abbba, bbaab, baaba]"
b(aa+ab+ba+bb)*,"positive example:[baaab, babbaa, baabbab, bbbab, baabab, baaabbaab, bbbbb, bbbaa, baabbaaabb, baaabbb]  
negative example:[baa, b, baaba, baaabbba, babo, baaabbaaab, bebab, bba, baaaaa, ba, babbabab, baaab, aabab, baaaab, bbbb]"
a+(a|b)+a+b,"positive example:[aaabab, aaaab, aaabaab, aabab, aaabba, aababb, aababbaa, aababab, abababba, aababaa, ababab, aabbab, aaabbab]
negative example:[a, aa, aaa, aba, abababa, baa, bbb, aaababaa, aabba, abba, abaa, abababaa, b, ab]"
b*a*b*aaa,"positive example: [aaa, babaaa, baaa, bbaaa, aabaaa, abaaa, bbbbaaa, aaabaaa]  
negative example: [b, a, baa, abaa, aba, aabb, abab, abba, bbbbb, aaba, bbb, bbbaabab, aabbab, bbaababaa]"
(101)*|(010)*|0*|1*,"positive example: [0, 1, 0000, 1111, 101101, 010010, 101, 010, 101101101, 010010010]

negative example: [01, 11, 101110, 101100, 10111, 1000, 1011, 0010, 10111, 00001, 0100110, 010000, 011, 001, 1101, 1100, 1001, 0100, 11110, 10]"
(0|1)*1*01*0,"positive example: [010, 10010, 111010], negative example: [10, 000, 111111]"
(1|0)0*1+,"positive example:[111, 1001, 011, 10011],negative example:[000, 10, 0110, 110, 0000]"
(ab+ba)(aa+ab+ba+bb)*,"positive example: [abbaaaabbaaabb, abbaaaabbbbabbaaabbabb, abbaaaaaabbabb, abbbba, abbaaaabbabb]

negative example: [aaa, abbaaaabaa, abbaaaaaab, abbaaaabab, aab, abbab, abbaaba, abbaaaba, abbaaaabbabbba, abbbbaabb, abbaaaabbabba, baaba, abbaaaabbab, abbaaa, ab, a, bbb, abbbb, abbaaaa, abaa, abbaaaabbbba, abab, abbaaaabb, abbaaaabbabbbb, abbaaaabbabab, abbaaaabbabaa, abbaaaabbaaab, abbaaabb]"
((a|b)a*ba)*(a|((a|b)a*b)),"positive examples: [bbaababaab, bbaaab, bbaaaabaa, baaaab, bbab, bbaaaab]

negative examples: [abb, abaaababbab, aba, abaaababa, abaaaaabbaa, abaaabab, abaaaaabbbb, aa, bbaba, ababab]"
b*(aa*)*b*,"positive example: [bba, bb, , bbabbb, aaab, b, aab, a, aaa, bbb], negative example: [aba, bbaaabaabaa, ababb, abbba, bab, ab, aaba, baa, babb]"
(a+bb)*bb*,"positive example:[abb, abbb, aabb, aaabb, aabb, aabbb, abbbb],  
negative example:[a, b, aa, baa, aba, bb, bab, abbba, aabba]"
a*(b+)(a|bb)*,"positive example: [baaabb, bab, bbbba, aababb, ba, babbba]  
negative example: [aa, babaaa, babbb, baaababbab, aabbbabbba, babbaba]"
(111)*,"positive example:[, 111, 111111, 111111111],negative example:[11, 1, 1111, 1110, 11110]"
((a|b)*(ab|b)b+(a|b)*b(ba|b)+a*)*,"positive example: [abbb, bbbbab, baaaaabb, abbabbba, abbbab, babbbb, abbabbbbb, abbabaababb, bbbbbbab, abbabbaaabb, bbbbbba, abbabababb]

negative example: [baaa, abab, bbaba, aababb, bbbaaab, bbaa, bbbbaabab, aabaab, aaabb, baabaaabbba, bbaaabab, aaab]"
0*|1*|0*1+0*1+0*|1*0+1*0+1*,"positive example:[, 0, 1, 00, 11, 000, 111, 0000, 1111, 01, 10, 001, 110, 0110, 1001, 0011, 1100, 010, 101, 0100, 1011, 1000, 01111, 00001, 11110, 000111, 1110011, 0001110001]

negative example:[01, 011, 101, 110, 01010, 10101, 011010, 110101, 0101010, 1010101, 01101010, 11010101, 010101010, 101010101, 0111101, 100101, 01110010, 10110011, 011011, 100110, 010110, 1010110, 011110110, 100101011]"
a*b(a*ba)*a*,"positive example: [baba, aabaa, baa, ababa, aababa], negative example: [bab, aab, bbb, ab, baab]"
((b*)aaa*),"positive example:[aaa, a, baaa, bbaa, bbaaaa, bbbba, bbbbbbaaa],negative example:[bb, bbb, bbabbbaab, aba, aaba, baa, bbab]"
(0*1|(11)*|(101)*|111|1),"positive example: [1, 11, 01, 11111111, 111, 1, 111111, 0001, 101101]

negative example: [101110, 101111, 1000, 1111100, 1111101, 0101011, 11100, 11101, 10, 111100, 111101, 101100, 1111110, 1011, 1111111, 00011, 10110101, 10110100, 0, 01000, 0110, 1101, 0111, 1100, 1001, 111110]"
(1|01*0)*,"positive example:[1, 0, 01, 0010, 110, 0100, 1110],negative example:[10, 011, 100, 0011, 1010, 0110]"
(a)*|(b)*baa(ab)*b+,"positive example:[baaabb, aaa, , baaababb, bbbaab, baabbb]  
negative example:[baaaaa, aba, ab, baaaba, b, aaabbaabb, baabbba, baaabba, baba, baaaa, babb, baaab, bbba, baabab, baabaa, baaaab]"
a*|b*aaa,"positive example:[aaa, , baaa, bbbaaa, a, b, aa, aaa, bbbbaa, bbaa, abaa]  
negative example:[baba, baaaaa, baaabb, baabb, bbba, babb, baaba, baa, abaa, aaab, abbb, aba, aab, aaaa, bba, aabaaa]"
(0+1)|0,"positive example:[0, 01, 001, 0001]  
negative example:[00, 10, 11, 111, 000011, 0011, 0100, 011, 0010, 000010]"
(ab)*(aa|bb)*(ba)*(a+b)*,"positive example:[babaab, , ab, bababa, aaaab, aabbbb, aabaab, aaab, aaaa, abba, baab, baabaab, baba, bbba, baaab, aababab, aababaab, aababa, aabbabab, ababba, aabaaaabab, aabbaaaabbba, bbaabbba]  
negative example:[aaaba, aabaabbbb, bbbab, babba, babbb, babb, baaba, aabbabb, aabbaba, aababaa, aabbbbb, aabababaa, abb, bba, bbaabbb, aba, aabaababbabaa, bbb, aaaabbb, baaa, babaa, aabaaa, aabbaaa, babab, aababbb, aababba]"
((a|b)(a)(a)*),"positive example:[baaa, aaaa, baa, aaa, ba, aa, baa, aaaa, baaaa, aaaaa]  
negative example:[, a, b, aaaab, abaa, bbbbab, aabb, bbaa, baba, babb, baaab, aaba, abbbab, ab, abaaa, aba, aaab, bb, abab]"
(a*b*ab*ab*)*,"positive example:[baaaa, babba, aa, , aba, bbbaaaa, baaabbaaa, baaabbabb, baabbaa]  
negative example:[babbaa, baaa, ab, a, bbb, bbbaabbabb, ba]"
(a|b)(a|bb|ba(a|b))*(b|ba),"positive example:[abab, bba, aaabbb, abba, bab, baa, aaab, baab, aabb, ababb], negative example:[abaaa, babba, aa, bbbbb, abaa, ba, abb, baabba, bbaab, abbaa]"
0*(1)*0*,"positive example:[0, 1, 10, 00, 000111000],negative example:[11, 0010, 111, 000101]"
b*(ba+ab)*b*,"positive example:[b, bb, bba, abab, baab, bbababbb, ab, baabab, babb, ba, bab, baab, bbaabbbbbb]  
negative example:[a, aa, aba, baa, aab, abba, babba, abbaab, aaa, abbbbb, abb, baabbab]"
(a|b)((a|b)(a|b))*,"positive example: [aaa, bbb, aba, bab, baa, abb], negative example: [aa, bb, aaaa, bbbb, a, b]"
(0|1*)*(0000),"positive example:[0000, 100000, 1110000, 111110000, 0, 1010000, 10000000]  
negative example:[01, 111, 000001, 0100001, 001, 00001, 101]"
(01|10)*,"positive example:[, 01, 10, 0101, 1010, 0110, 1001, 101010, 010110, 101001]  
negative example:[0, 1, 00, 11, 110, 111, 100, 1100, 011, 0100]"
a|b(a)(a)*,"positive example: [a, baa, baaa, baaaa, baaaaa], negative example: [b, bb, ab, aba, bba, bab, abb, baaab, aab, bbb]"
0*|0((11*0)|0*)|1((00*1)|1*),"positive example:[0, , 1, 101, 01110, 0000, 1111, 10001, 010, 111, 110, 100, 001]
negative example:[01, 1011, 00100, 00001, 01001, 0011101, 011101, 1101, 1100, 10011, 10010, 11110, 0011, 0101]"
(ab|aa|bb|ba)*aaaa*,"positive example:[abaaa, aaaaa, aaabaaa, aaaaabaaa, abbaaaa, aaaaaa, aaabbbaaa, abbbaaa, aaabbaaaa, baaaa, aabbbbaaa, bbaaa, aaaabbaaa, aaaabaaaa, aababaaaa]

negative example:[abb, aa, bb, bba, ab, aba, baa, aaaba, aaabb, aaaaaab, aaaab, aabbb, aabab, aaaabb, aaaaab, aaaaba, ba]"
(a|b)(a|b)(a|b*)aaa*,"positive example: [aabaaa, ababaaa, baaabaaa, bbbabaaa], negative example: [a, ab, babba, baaaa, aaaba, aabaab, bbbaaa]"
0*(10*10*11*)*,"positive example:[101011, 1101011011, 10011011, 0, 0010011011, 101, 100111, 1001010011, 1110, 1001011101],negative example:[11101, 110110100, 1111100, 110, 1110110, 10101010, 1111110, 1101, 1101100, 11101111]"
(a(a*b*(aa)a*)*)*,"positive example: [ε, aaa, aabaaa, aaaaaa, aaabaa]

negative example: [b, bb, aba, aabab, baaab]"
(a|ba|bb)*,"positive example:[baba, , bb, bba, aaba, baa, aabb, bbbb, ba]  
negative example:[bab, aab, bbb, baab, bbab]"
0*(0|1)0*,"positive example:[0, 10, 0000, 010, 000100]  
negative example:[11, 111, 101, 110, 1001, 0101]"
0*1(0*10*)+,"positive example:[110, 01010, 000110010],negative example:[0, 010, 1001]"
0*1(0*10*)*,"positive example:[01, 0110, 1100, 11010, 100101, 1001100]  
negative example:[0, 10, 00100, 110, 1111]"
a*|b*(baa+)*b,"positive example:[aaa, , b, baaaabaab, bbbaab],negative example:[abb, baaaa, babaa, baabaabba, bbba, aba, baabaabbb, baaaabab, aaab, babbbab]"
b*(ab*ab*)*,"positive example: [b, ab, aab, aaabaab, bbaa, abbbbab, bbbbb, ababab, abbaabb]  
negative example: [aaa, aaba, bbabbaa, ababaa, ababb, baab, bab, aaab]"
1+0(0+1)((1+0)(1+0))*,"positive example:[1010, 1000, 11101010, 111001110010, 11011010],negative example:[100110110, 101, 00, 11100, 1000100, 010, 1111010]"
(a(a|b)a)*,"positive example:[, aaaa, abaaba, aabaabaaa, aaaaaa],negative example:[aa, ab, aaba, baa, bbb, aaab, abaa, abbb, aaaa, abab]"
(a|b)a*b(a|b),"positive example:[aba, aab, baa, bbb, ab, baab, aaab], negative example:[aaa, aa, b, aaba, abab, aaaa, baaa]"
b(bb)*|(a)*,"positive example:[b, bb, bbb, bbbb, aaa, aa, a, ], negative example:[ba, abb, bab, aba, baa, abbb, abbba, bbab]"
(a)+(ab(bb)+)*,"positive example: [a, aa, aaaa, aabbb, aaaabbbb, aabbbbbbb, aabbbb, aabbbabbbbbb]

negative example: [ab, aba, aab, abbba, aabab, abb, ba, ababab, aabbbaa, abaabb, abbbb, aaaabaa]"
"a*b|(bb{2,})*a*","positive example:[, ab, a, bbbaaa, bbbbba, b, bbb, aaab, bbbbbba, ba, aaa, aa, bba]  
negative example:[abb, bb, bab, aaabba, abbb, abaa, bbaa, baaabba, bbab, abab, bbbabb, bbbaba, bbbaaab, bbbbbab, ababab]"
(1(11))*|0*,"positive example:[111, 0000, 111111, 0, 11111111, 00]  
negative example:[01, 100, 110, 1111110, 00001, 1110, 111011, 10]"
(0*10*10*)*|0,"positive example:[011, 11, 0, , 101, 0101010, 00101, 110, 1001, 010101]
negative example:[001, 111, 0000, 0111, 0001011, 100, 1101, 10, 0101, 0102]"
(b)+(aa)*,"positive example:[b, baa, bba, bbaa, baaaa, bbbaa, bbaa, bbb]
negative example:[abb, baba, baa, baaaab, baab, ab, aab, ba, baaa, baaab]"
(a*(ba*b)*a*)*,"positive example: [b, a, ab, aba, aa, abba, aaabbaa, ababab, bbaa]

negative example: [ba, abb, aab, baa, abab, baba, aaabba, baaab]"
(b|a*),"positive example:[b, a, aa, aaa, aaaa],negative example:[abb, aba, bbaaba, bab, baa, aaab, bbbb]"
a*(b*(bb)*)*a*(b*(bb)*)*a*,"positive example:[aa, aab, aababaaa, babbba, baaab, bbba, aab, aaa, aaaa, bbb, abba]

negative example:[babab, aabbbaaabababaa, bababbb, babaaab, babbbab, ab, baab, abbba, baaa, aabba]"
(((a|b)+)?(baa)a*b)*,"positive example: [baaa, baa, baaab, baabab, baabaaab, baaabbaa, baabaaa, baaabbbaa]  
negative example: [aabab, abaabab, baababb, abba, babaab, aab, abbab, baaaaa]"
(b|aa)*(a)*,"positive example:[aa, bba, aaa, , aab, ba, aaab, a, aba]  
negative example:[aabab, abbbab, bbaaab, abaa, aaab, baaab, aabaa, bbb]"
a*b*(ba+ab)b*a*,"positive example: [aabbaa, abab, babba, baaab, bbaaa, abbaab, ababbb, bbabab, aabbaaa]

negative example: [b, aaabbb, bbb, abbbb, baa, ababab, baaa, aabab, abbba, bab]"
"a*b(b{2,})*a*","positive example:[bbbaa, bbbbba, aab, bbb, aabaaa, abbb, bbbba, aabbb, bbbbbbaa, bba]
negative example:[bbbab, aa, bb, babbb, baaab, bbbbbaab, bbaa, aabababaa, bbab, abbbaa, abba, abab, baaa]"
(ab)*|(ba)*|(aa)*|(bb)*(aaa),"positive example:[baba, , aaa, aa, bbbbaaa, bbaaa, bababa, bbbbbbaaa, aaaaaaaa, aaaaaa, ababab, abab]  
negative example:[bbaaaaa, aaaba, abaaa, abbaa, aaaaaab, aaabb, abaab, aaaaaaa, aaaabb, aabb, bbaa, baab, babba, bbbab, bbbaa, babbb, bbaaba, ababa, a, b, bbaaabb, ababb, abbbb, aaaaabb, aaaaaba, bbaabb, bbbb, baaa, babaa, bbbbb, aaba, bbbba, bbabb, bbaba, aaaaba, babab]"
