Attempt Regex,ChatGPT Output
(a*b*)|(b*a*),"positive example: [a, b, aa, bb, ab, ba, aab, bbaa, aabb, bba, baa, abb]
negative example: [aba, bab, abab, bbaaab, abba, baaab]"
(ab)*|(ba)*|(aa)*|(bb)*,"positive example: [ab, ba, aa, bb, abab, baba, aaaa, bbbb]
negative example: [aab, abb, bba, baa, abba, aabb, bbab, babaab]"
a|b(a|b)+aaa(a)*,"Positive example: [baaaa, baaab, babaaa, bbaaaaa, bbabaaa]
Negative example: [baaa, abaaa, bbbbaaa, baa, babaa]"
(aba+aaa)*(a+b)*,"Positive example: ['abaaabaaa', 'ababaaaba', 'aaa', 'ababaaa', 'abaabaab', 'abaabaaaaba']

Negative example: ['bbaa', 'abaaab', 'baa', 'aaabaa', 'aaabaaa', 'abb', 'bbbb']"
(a+b)*a*,"Positive example: [aa, aba, abba, baa, aaaaa]

Negative example: [b, bb, abb, bab, ba]"
0*|1*|(10+1)*|(01+1)*|((10)+0*1+)*|((01)+1*0+),"positive example: [0, 1, 00, 11, 101, 10101, 10, 0110, 01101, 0111110]
negative example: [110, 0001, 1110, 1002, 012, 123, 10010, 01121]"
a*b*(ba+ab)*b*a*,"positive example:[ba, abba, aaababbbaaa, bbab, ababab]
negative example:[abababa, bbbaaaaab, aaba, baabaa, aaabbbaabababab]"
(ab+ba)*(aa+ab+ba+bb)*,"positive example: [abbaa, abbbab, baabb, ababaa, bbab]
negative example: [aab, aaa, bbbbaa, abababab, baa]"
b*(aa+)*,"Positive example: ['b', 'baa', 'aaaa', 'baaaa', 'bbaaa', 'bbaa', 'aaaaaa', 'bb', 'aa']
Negative example: ['ba', 'aab', 'bab', 'ab', 'a', 'bbab', 'babab', 'babaa', 'bbb']"
((a|b)*bb(a|b))|a*,"positive example:[bbba, bbab, aaaa, a, bbbb, abb]
negative example:[ab, baab, bba, bbb, abba, bab]"
((aaa)|(aba))*,"positive example:[aaa, aba, aaaaba, abaaba, aaaaaa]
negative example:[aa, abab, baa, bbbaa, ab]"
(ab+ba)*(a+b)+(a+b)?,"positive example: [ababbaab, aba, ba, a, b, ababababbaa, abbaab, babaa]
negative example: [abb, baaba, aaab, bbb, aab, bababa, aa, bb, abbaabba]"
(a*|baa*),"positive example: ["""" , ""a"", ""aaa"", ""ba"", ""baa"", ""baaa"", ""baaaa""]
negative example: [""b"", ""ab"", ""aba"", ""bba"", ""abaaa""]"
(00|01|10|11|000|111|100|010|001|110|101|011),"positive example:[00, 01, 10, 11, 000, 111, 100, 010, 001, 110, 101, 011]
negative example:[0000, 1111, 0101, 1001, 0010, 1010, 1100, 0110]"
(aa|bb)*aaa,"Positive example: [aaaaa, aabbaa, bbbaaa, aabbbaaa, aaaa]

Negative example: [aa, bbaa, abab, bbb, aabaa]"
(ab)*|(ba)*|(a(bb)*a),"Positive examples: ['ab', 'ba', 'ababa', 'baba', 'a', 'abba', 'abbba']

Negative examples: ['aab', 'bb', 'abaa', 'aabbb', 'bbaa', 'aa']"
(a*)|(a*b*),"positive example: [a, aa, ab, aab, aaa, aaaaaa, abbb, aabbb]
negative example: [b, bb, abb, ba, baa, bbba]"
0*(0*1+0*1)*,"positive example:[00, 001, 00011]
negative example:[1, 101, 010]"
(ab*ab*)*a*ba*,"positive example:[ab, abab, abba, bab, abbab, abababa]
negative example:[aa, bb, baab, baaab, bba, b]"
(a*(bb*))*,"positive example:[aabbbbb, bb, aaab, abb]
negative example:[ba, bbbba, abab, aaaaab]"
(001|10101|110)*,"positive example: [001, 10101, 110, 001001, 10101110, 11000110101]
negative example: [010, 1001, 1110, 1010, 0011101, 110101100]"
(a|b)*abb((a|b)*b)*,"positive example: [abb, aabb, babb, ababbb, abbabbb]
negative example: [ab, baa, abba, bbbab, abaaa]"
(b*(aa*)b*)*,"positive example:[b, aa, bbaa, abab, bbab]
negative example:[a, ba, abb, aab, aaab]"
0*|1*,"positive example: [ """", ""0"", ""1"", ""00"", ""1111"", ""000000000"", ""111"", ""0"", ""1"", ""1111111"" ], negative example: [ ""01"", ""10"", ""1101"", ""0011"", ""0101"", ""100"", ""110"", ""001"", ""1010"", ""11100"" ]"
b*(ab+ba+b)*,"positive example: [ ""b"", ""ab"", ""ba"", ""bb"", ""abab"", ""bba"", ""abba"" ]
negative example: [ ""baab"", ""aabb"", ""bbbbaa"", ""aab"", ""bab"", ""ababa"" ]"
a*(bb)*a*b+a*(bb)*a*,"positive example: [bbab, aaaab, aabbaaab]

negative example: [bbbb, abba, aaabbb]"
ab|ba|aa|bb|a*b*aaa,"positive example:[ab, ba, aa, bb, aaa, aaaa, aaab, bbaaa]  
negative example:[abab, abba, abb, bbbb, aabbb, baa, aabaa]"
(a|b)*baa+b*,"positive examples:[baaa, abaa, bbaa, aabaaa, bbaaaaab]
negative examples:[ba, bb, aaaa, bbab, aababaab]"
((a|b)a*ba)*|((a|b)a*b)*,"positive example: [ """", ""ab"", ""b"", ""ababa"", ""baaab"", ""ababba"", ""abababab"", ""aba"", ""aaab"", ""bababaab"" ]

negative example: [ ""aa"", ""bb"", ""aaa"", ""babb"", ""aabb"", ""bbbb"", ""babaa"", ""abbabaab"", ""ababbb"", ""baaa"" ]"
(a)*(b|bb)(a)*(bb)*(a)*,"positive example: [ab, abba, aaaabbaa, abbbb, aabbbbaaaa]
negative example: [aba, abb, aaab, bbb, baaa]"
aaaa*,"positive example:[aaaa, aaaa, aaaaaa]
negative example:[aa, a, aaa]"
((a|b)a+b)+,"positive example: [aab, abaab, babab, abab, baab, aaab]
negative example: [aa, bb, ababa, ab, baa, ba]"
a*b(aaa*)*(a|b)*,"Positive example: [ ""b"", ""ab"", ""aaab"", ""baaa"", ""aabaaa"", ""aaabaa"", ""aaabaaaba"", ""aababaaab"", ""aaaaabaaa"", ""abaaaab"", ""aabaaaabb""]

Negative example: [ """", ""c"", ""bb"", ""aabb"", ""baa"", ""abaaaaa"", ""aabbb"", ""aaaabba"", ""abab"", ""ababaa"", ""aaaabaaaabbbb"" ]"
(a*ba*ba*)*,"positive example: [abb, aabbaa, ababa, baab, bb]
negative example: [aaa, baaa, ab, a, bba]"
1*0*011*0*,"positive example:[100, 0110, 01110, 100110, 100011110]
negative example:[101, 01111, 1100, 0101, 0010]"
(0*1)*,"positive example: [ """", ""1"", ""01"", ""001"", ""1001"", ""010101"", ""001001"" ]
negative example: [ ""10"", ""011"", ""110"", ""101"", ""1100"", ""111"", ""00010"" ]"
(b*)+(a*b*),"positive example: [b, bba, ab, aaa, bbbaaabbb]
negative example: [a, aab, baa, bbba, abba]"
b(aa+ab+ba+bb)*,"positive example: [b, baa, babb, bba, bbba, babbbaab, bbbbaaab]

negative example: [a, ab, ba, bb, aab, bababaa, aabbb, aaabbb]"
a+(a|b)+a+b,"positive example:[aaabb, aaabaab, aabaaaab]
negative example:[baaab, abaaa, aaaa]"
b*a*b*aaa,"positive example: [aaa, aaaa, baaabaaa, bbaaabaaa]
negative example: [bbaa, babaa, baaaa, bbb]"
(101)*|(010)*|0*|1*,"positive example: [101, 010, 000, 111, 010010, 101101, 0, 1, 101010, 010101, 111111, 000000]

negative example: [100, 011, 110, 1010, 0101, 101001, 001, 1110, 0110, 1001, 010011, 110101]"
(0|1)*1*01*0,"Positive example: [0010, 110, 100100, 01010]
Negative example: [000, 111101, 101011, 010]"
(1|0)0*1+,"positive example:[101, 1001, 1111]
negative example:[100, 10, 110]"
(ab+ba)(aa+ab+ba+bb)*,"Positive example: [abba, abbaaa, abbaba, abbaab, abbabaababba]

Negative example: [a, ab, ba, ababab, baabb]"
((a|b)a*ba)*(a|((a|b)a*b)),"Positive example: [ ""ab"", ""aab"", ""ba"", ""aaab"", ""aba"", ""abab"", ""aaabab"" ]

Negative example: [ ""b"", ""aaa"", ""bb"", ""abb"", ""baa"", ""abababa"" ]"
b*(aa*)*b*,"Positive examples: [ ""b"", ""bb"", ""a"", ""aa"", ""aab"", ""baa"", ""bbbaa"", ""aabbaaa"", ""bbaab"" ]
Negative examples: [ ""ab"", ""ba"", ""abab"", ""bbab"", ""aabbaa"", ""aaaaa"", ""abbaa"", ""baab"", ""bbaa"" ]"
(a+bb)*bb*,"positive example: [abb, aaabbbb, bb, aabbb, aaaabbbbbbb]
negative example: [ab, aabbab, bbb, abab, aaabbabaab]"
a*(b+)(a|bb)*,"positive example: [ ""b"", ""ab"", ""bbb"", ""bbba"", ""abba"", ""abab"", ""bba"", ""ba"", ""abbb"", ""bb"" ]

negative example: [ ""aba"", ""bbbb"", ""a"", ""aab"", ""bbaa"", ""aa"", ""abb"", ""bbbaaa"", ""bab"", ""aabb"" ]"
(111)*,"Positive example: [111, 111111, 111111111]

Negative example: [1, 11, 1111]"
((a|b)*(ab|b)b+(a|b)*b(ba|b)+a*)*,"positive example: [ """", ""abbbbababa"", ""bbbbbbba"", ""abababbbbabba"", ""baababba"", ""bbbabbbba"", ""bbbababbba"" ]

negative example: [ ""aa"", ""aaabaa"", ""abbabb"", ""ababaa"", ""aab"", ""abaaa"", ""bbbbaa"" ]"
0*|1*|0*1+0*1+0*|1*0+1*0+1*,"Positive example: [000000, 111111, 010101, 101010, 00011, 11100]
Negative example: [0002100, 1010012, 01020, 011220, 020102, 11220]"
a*b(a*ba)*a*,"Positive example: [ab, ababa, aabaaa, b, baaabaaa, aaabaaaa]

Negative example: [aba, baab, aaab, abab, bb, bbaa]"
((b*)aaa*),"positive example:[aaa, baa, aaaab, bbaaaaa]
negative example:[a, aaab, ba, aaaaab]"
(0*1|(11)*|(101)*|111|1),"positive example: [1, 01, 11, 101, 111]
negative example: [0, 10, 110, 100, 1101]"
(1|01*0)*,"positive example:[ """", ""1"", ""010"", ""0010"", ""01110"", ""10010"", ""010010""]
negative example:[ ""00"", ""11"", ""001"", ""011"", ""101"", ""000111"", ""10100""]"
(a)*|(b)*baa(ab)*b+,"Positive example:[aaa, baaab, baaababbb]
Negative example:[ab, aab, bbaa]"
a*|b*aaa,"Positive example: ['a', 'aa', 'aaa', 'b', 'baaa', 'bbbaaa']  
Negative example: ['bba', 'baa', 'bbaa', 'ab', 'aaaaa']"
(0+1)|0,"positive example:[01, 0, 001]
negative example:[11, 10, 011]"
(ab)*(aa|bb)*(ba)*(a+b)*,"Positive example: ['ab', 'abba', 'aabbaa', 'ba', 'abaa', 'aaaa', 'bbaab', 'ababaa', 'babaab', 'abbb']

Negative example: ['aabbaba', 'abaaaabbb', 'baabab', 'aaaa', 'aabab', 'bbbbbb', 'baabba', 'abab', 'bbba', 'aaa']"
((a|b)(a)(a)*),"positive example: [ ""aaa"", ""ba"", ""aaa"", ""aaaa"", ""baa"" ], negative example: [ ""b"", ""ab"", ""aab"", ""bb"", ""abab"" ]"
(a*b*ab*ab*)*,"positive example: [abab, aaabbab, aaaaaaabbbb, ababab, aababbab]

negative example: [baa, ababaa, bbaabaa, aaabbb, abba]"
(a|b)(a|bb|ba(a|b))*(b|ba),"positive example: [ab, baaab, babba, abab, baabab]
negative example: [aa, bbb, baa, aba, aab]"
0*(1)*0*,"positive example:[100, 010, 110, 000, 0110], negative example:[111, 001, 101, 10, 01]"
b*(ba+ab)*b*,"positive example: [bbb, bab, abab, babab, babbab, abb, aabbab]

negative example: [ba, aa, bba, abbab, aba, aab, bbaa]"
(a|b)((a|b)(a|b))*,"positive example: [a, b, aaa, bab, aba, bbb, aaaa, abab, babb, bbaa]
negative example: [aa, bb, ababb, b, abba, baa, baab, aab, baaa, bbba]"
(0|1*)*(0000),"positive example:[0000, 10000, 11110000, 00000000]
negative example:[00001, 11110, 01110000, 10010]"
(01|10)*,"positive example: ["""" , ""01"", ""10"", ""0110"", ""1001"", ""011010"", ""100110""]

negative example: [""0"", ""1"", ""001"", ""110"", ""101"", ""0101"", ""011""]"
a|b(a)(a)*,"positive example: [a, baa, baaa, baaaa]
negative example: [b, bba, aa, ab]"
0*|0((11*0)|0*)|1((00*1)|1*),"Positive examples: [ ""0"", ""00"", ""000"", ""0110"", ""01110"", ""011110"", ""0111110"", ""1"", ""11"", ""1100"", ""111"", ""1111"", ""1001"", ""10001""]

Negative examples: [ ""01"", ""010"", ""011"", ""001"", ""101"", ""1011"", ""100"", ""110"", ""1010"", ""1101"", ""0011""]"
(ab|aa|bb|ba)*aaaa*,"positive example: [aaaa, abaaa, abababaaaa, baaaaa, bbbaaaaa]
negative example: [aabba, ababb, babb, bbabba, aabbb]"
(a|b)(a|b)(a|b*)aaa*,"Positive examples: [ ""abaaa"", ""bbaaaa"", ""aabaa"", ""bbba"", ""aaabaaa"" ]

Negative examples: [ ""aaaa"", ""bbbb"", ""abab"", ""babaa"", ""baa"" ]"
0*(10*10*11*)*,"Positive example: [1011, 101, 100011, 001011, 1101011]  
Negative example: [111, 100, 001, 101110, 01011]"
(a(a*b*(aa)a*)*)*,"Positive example: ['', 'a', 'aaa', 'aaaa', 'ababaaa', 'abbaaa', 'aaaaa', 'aaabaa', 'aaaabba']

Negative example: ['b', 'ab', 'abb', 'ba', 'bba', 'abab', 'aaaab', 'aabb', 'aabab']"
(a|ba|bb)*,"positive example: [a, ba, bb, ababbba, babbaa, bbbb]

negative example: [baa, abbab, abbbb, bbbab]"
0*(0|1)0*,"positive example: [ ""0"", ""10"", ""010"", ""001"", ""0000"", ""1000"", ""00010"", ""00001"", ""000000"" ],

negative example: [ ""1"", ""111"", ""011"", ""110"", ""1011"", ""1110"", ""1101"", ""11110"", ""0111"" ]"
0*1(0*10*)+,"positive example: [010101, 0010101, 1000110, 11110010, 010110, 10101010]  
negative example: [000, 111, 101, 010, 1000, 01100]"
0*1(0*10*)*,"positive example: [ ""1"", ""10"", ""110"", ""101"", ""1110"", ""1001"", ""11010"", ""101010"", ""100010"" ]

negative example: [ ""0"", ""00"", ""1100"", ""010"", ""001"", ""1011"", ""0001"", ""0101"", ""1111"" ]"
a*|b*(baa+)*b,"positive example:[, a, bbaaab, aba, baab, bbaa, bbbaaabbb]
negative example:[ab, bbab, baa, baaab, ba#aa, abbb]"
b*(ab*ab*)*,"positive example:[a, aa, aba, abab, baa, bab, ababa]
negative example:[b, ab, ba, aab, babab, aaab, bbbab]"
1+0(0+1)((1+0)(1+0))*,"positive example:[100, 1100, 10011, 11000101]
negative example:[1, 101, 111, 110]"
(a(a|b)a)*,"positive example: [aaaa, aaaaaa, aabaabaa]
negative example: [aa, abab, bb]"
(a|b)a*b(a|b),"positive example: [abaa, baaa, ababb, bbaab, aaab]
negative example: [aaaab, bbbaa, abba, baba, aabbaa]"
b(bb)*|(a)*,"positive example:[b, bbb, a, aa, bb, abbbb, bbbbb, aaa]
negative example:[ab, ba, bba, bab, aab, abab, bbba, abaaa]"
(a)+(ab(bb)+)*,"positive example: [a, aabbb, aaabbbb, aaaabbbbb, aabbbbbb]  
negative example: [b, ab, abb, aabb, abab]"
"a*b|(bb{2,})*a*","positive example: [b, ab, aaab, bbbaa, bbbbbbbb, aabbbbb]
negative example: [ba, abab, bb, aa, bbb, bbaa]"
(1(11))*|0*,"positive example:[1111,0,000000]
negative example:[111111,0001,101011]"
(0*10*10*)*|0,"positive example: [0, 010, 001010, 100, 011000, 00010]
negative example: [1, 110, 1010, 00011, 101, 00012]"
(b)+(aa)*,"positive example: [b, baa, baa, bbaa, baa]
negative example: [ba, aab, ab, a, abb]"
(a*(ba*b)*a*)*,"positive examples: [babb, abbab, aab, baab, abba]

negative examples: [baba, abbabab, baaa, abbb, babaab]"
(b|a*),"positive example: [b, a, aa]  
negative example: [ab, ba, bb]"
a*(b*(bb)*)*a*(b*(bb)*)*a*,"positive example: [aaaa, abbaa, baabbb, abbbaaabbbaa]
negative example: [aaab, bbbaa, aabbaabbba, bbaabbaaa]"
(((a|b)+)?(baa)a*b)*,"positive example: [ ""baab"", ""baa"", ""baaabb"", ""baabaab"", ""baabab"", ""baabbaab"", ""b"", """" ]

negative example: [ ""ababab"", ""ab"", ""aaa"", ""bb"", ""babab"", ""abbabba"", ""a"", ""aaaab"" ]"
(b|aa)*(a)*,"positive example:[aaa,a,aabaa,baaaaa,aaabaab]
negative example:[bbab,aaabbbb,aabb,aab,bbba]"
a*b*(ba+ab)b*a*,"positive example: [bab, abab, abbba, aabba, bababa]
negative example: [aaab, bbaaa, babb, aabbb, bbba]"
"a*b(b{2,})*a*","positive example: [bbbaa, baa, abbbb, aaabba, bbbaa]
negative example: [baaab, abba, b, aabbb, bbbbab]"
(ab)*|(ba)*|(aa)*|(bb)*(aaa),"Positive examples: [aaa, abbaaabbaaabaaa, ababbbaabbaaa, baaa, baabaa, bbbaaaa]

Negative examples: [aabab, aaab, aaaaa, bbbaaaab, babab, bbbaaab]"
0*((1+1)*),"Positive example: [ """", ""0"", ""11"", ""0011"", ""011"", ""000"" ]

Negative example: [ ""1"", ""01"", ""10"", ""111"", ""101"", ""0010"" ]"
(a*ba*)?(a*ba*ba*ba*)*,"positive example: [b, aba, aabaaa, baabaab, aaba, baa, aab, aaabaaaababaa]
negative example: [a, abb, baaab, bbaa, aabab, abaa, aaabba, bb]"
1*((1*)?)*|0*,"positive example:[1111,111,0,0000]
negative example:[101,110,0a1,0001]"
0*1*0*1*0*1*,"positive example: [ '000111000111', '0110011', '100101', '00101', '001110' ]

negative example: [ '000011122', '101010', '110010', '000000', '111111' ]"
0*01*0*10,"positive example: [00110, 010, 000110, 0001010, 0110]  
negative example: [01110, 0001110, 00100, 011, 11010]"
(a|b)*(baa)(b)(a|b)*,"positive example: [baabaa, abbbaaab, abbaab]
negative example: [ababbaa, baaab, baasba]"
0*1*0*1*0*,"positive example: [001100, 010, 1001, 0001111000, 1010101010]
negative example: [01101, 000011110, 110010, 001011, 1100]"
((a*|b*)(a*|b*))aaa,"Positive example: ['aaaaa', 'bbbaaa', 'aabaaa', 'aaa', 'aaaaaa']  
Negative example: ['baaaab', 'bba', 'aabab', 'ababaa', 'aaaabc']"
(a*ba*bb*)*,"positive example: [ab, aab, abbb, aabb, abb]
negative example: [bba, aa, bb, baaa, bab]"
a+(a|b)+a+(ab)*,"Positive examples: [ ""aaaba"", ""aaaabaa"", ""aaabaaa"", ""aabaabaab"", ""aaaa"" ]

Negative examples: [ ""abba"", ""abab"", ""abb"", ""bbaa"", ""aab"", ""baaa"" ]"
(1*01*01*0*1*)*,"Positive example: ['1010', '110110', '011010', '0101', '101110']

Negative example: ['11100', '010100', '1010010', '1000101', '00101']"
(baa)*b,"Positive example: [b, baab, baabaab, baabaabab, baabaabaabaab]  
Negative example: [a, ba, baa, baaba, baaa]"
(a?)|((a|b)a*b(a?)),"positive example: [a, aa, aba, b, baa]
negative example: [ab, abb, bb, aaa, abba]"
b*a*(aa),"positive example:[baa, baa, aaa]
negative example:[baaa, aa, bb]"
a*(b|aba)*,"positive example: [ ""a"", ""b"", ""ab"", ""aba"", ""aab"", ""aaba"", ""aaaba"", ""abab"", ""aabab"", ""abaab"" ]
negative example: [ ""abaaba"", ""ba"", ""baab"", ""abaa"", ""abb"", ""aaabb"", ""abaaa"", ""bb"", ""aababa"" ]"
(0)*(111*)(0)*,"positive example: [111, 01110, 0011110, 011111, 1110]
negative example: [110, 1011, 11101, 010, 11111]"
a+|a*b*,"positive example:[a, aaa, ab, aabbbb, b, abbb]
negative example:[ba, bbaa, bbba, aaab, bbabba]"
(a)*(b)*,"positive example: [ """", ""a"", ""b"", ""aa"", ""bb"", ""aaaabbb"" ]
negative example: [ ""ababa"", ""baaa"", ""aab"", ""aba"", ""bbaaa"" ]"
1*(0+1+)*,"Positive example: ['1', '10', '11', '110', '111', '101', '1110', '1101']

Negative example: ['01', '001', '010', '000', '0001', '0101', '0010']"
(a|b(a)*a)*b(a)*,"Positive example: ['b', 'ba', 'baa', 'baaa', 'aba', 'abaa', 'abaaa', 'baaa', 'bba', 'bb', 'bbba']

Negative example: ['a', 'aa', 'aaa', 'bbaa', 'abba', 'babab', 'abb', 'aabba', 'aab', 'ab']"
(1+0*1+)*|(0+1*0+)*|1*|0*,"positive example: [1, 0, 11, 00, 1001, 0110, 111, 000, 10101]
negative example: [101, 010, 1101, 00110, 10, 01, 1110, 0001]"
(0*1|(11)*|(101)*),"Positive example: [1, 11, 101, 001, 1111, 101101]
Negative example: [10, 110, 100, 011, 1010, 1101]"
a*b((ba*|a))a*,"positive example:[ba, baa, bba, bbbaa, aaaba, aabaaa]
negative example:[ab, abb, bab, aaaa, bbaa, abaa]"
a*baa*a*,"positive example:[baa, aabaaa, aaaabaaaaaa]
negative example:[bbaaa, abaa, aaaa]"
"(a|b)*a{2,}","positive example: [aa, baa, abaa, aaa, aaaa, baaa, abaaaa, bbaaa]

negative example: [b, ab, ba, bb, abab, bab, a, aba, abba]"
(a)*((b)+(aa)+)*,"Positive example: ['a', 'aaa', 'abaa', 'aaaa', 'baaa', 'bbaa', 'aaaaaa', 'abbbaa', 'aabaa']

Negative example: ['b', 'ab', 'aba', 'abab', 'abba', 'bba', 'aaaab', 'baba', 'baaaa', 'bbabab']"
((1+)+)|0*,"positive example:[1, 111, 00, 001111, 0000]
negative example:[10, 01, 110, 101, 1+1]"
1+(0*)+(11*)+(0*),"positive example:[10001,1110110,11011]
negative example:[110110,101,011110]"
0*10*1*0*(1)*,"positive example: [011, 011111, 1010101, 1001, 1110]
negative example: [010, 1101, 00100, 11111, 101000]"
a|b+aaa,"positive example: [ ""a"", ""baaa"", ""bbaaa"", ""bbbaaa"", ""bbbbaaa"" ]

negative example: [ ""b"", ""bb"", ""aa"", ""bbbaa"", ""abaaa"" ]"
0*11+0*,"positive example:[0110, 111, 001100, 1100]
negative example:[000, 010, 101, 1001]"
(a*)+(b*)+a+a,"positive example: [aaaabaaa, abaaaa, aaabaa]
negative example: [aba, baaa, bbaaaa]"
b*ab*ba*,"positive example: [ab, baba, bbabb, abba, baab]

negative example: [a, b, abb, baaa, bb, aab]"
(a*b*aaa)*,"positive example: [aaa, aaabaa, ababaaa, aaaabbbbaaa, bbaaaabaaa]

negative example: [ab, baa, aab, bbb, aba, abb]"
1|(111)*|01|10,"Positive example: ['1', '111', '111111', '01', '10']  
Negative example: ['0', '11', '110', '011', '101']"
(a+b*bb)*,"positive example: [a, bb, abbbb, abb, aabbbb, aaaa, bbbbb, ab, abbb, abbbbbbb]
negative example: [ba, bab, abbba, bba, b, bbab, ababab, aab, aaab, bbbbab]"
(aa+ab+ba+bb)*,"positive example: [aa, ab, ba, bb, aaaa, abab, baba, bbba, aabbaa]
negative example: [aaa, bbb, aab, abb, baa, bba, abba, baaa, bab]"
1*0*1*0*1*0*1*0*,"positive example: [ ""1010"", ""11001100"", ""11110000"", ""101010"", ""111000"", ""101"", ""100100100"" ]

negative example: [ ""11010"", ""100110"", ""111100"", ""00000"", ""111"", ""000"", ""100101"", ""101100"" ]"
(0+1*0+|1+0*1+)*|0*|1*,"positive example: [ """", ""0"", ""1"", ""00"", ""11"", ""101"", ""010"", ""11011"", ""00100"" ]

negative example: [ ""011"", ""100"", ""1110"", ""0101"", ""1100"", ""0011"", ""1010"" ]"
1*(10*1)*1*|0*(01*0)*0*,"positive example: [1, 10, 010, 1001, 0110, 111, 000, 10101, 01010]

negative example: [0011, 1100, 10100, 01101, 11010, 1000, 0111, 10001, 00011]"
a*b*(aa)a*,"Positive example: [aaa, aabbaa, aaaaaaaaaaa, bbaaa, baa]

Negative example: [b, ab, baaa, abba, bab]"
(bb)*|(a+b)*,"positive example: [bb, a, ab, aaab, bbaab, abab, bbaa, bbababab]  
negative example: [bbb, aba, baa, bbbba, ba, aab, bbaaa, abb]"
(0+1*0*1*0+)*,"Positive examples: [ ""00"", ""010"", ""100"", ""0010"", ""0110"", ""01010"", ""00100"" ]

Negative examples: [ ""1"", ""111"", ""101"", ""011"", ""00011"", ""10"", ""1001"" ]"
0(0|1)0*,"positive example:[000, 0100, 010, 010000]
negative example:[01, 0110, 001, 0001]"
"a*b*a{2,}","positive example: [aa, baaa, abaaa, aabaa, aabaaa]  
negative example: [ab, ba, abba, bba, abaa]"
b+(a+b)*b,"positive example:[bb, babb, bbbab, bbaab]
negative example:[ba, abbb, aa, bbb, ab]"
a*ba*|a*bbb*a*,"positive example: [ ""ab"", ""ba"", ""aabba"", ""bbaba"", ""aaaaaabaaaaa"", ""abbb"", ""abbba"", ""aaaabbaaa"", ""aaaabbbbaaa"", ""bbb"", ""bbbb"" ]

negative example: [ ""b"", ""abab"", ""aab"", ""bbaa"", ""aaabb"", ""baaab"", ""ababab"", ""bba"", ""aaaabaaa"", ""bbbabbb"" ]"
b+((bb)*(a)*)*,"positive example: [b, bb, bbbb, ba, bba, bbbaaaa]
negative example: [a, ab, aa, bbaaaa, bbbbbb, abababba]"
(a+b)*(b+b+)(a+b)*,"positive example: [bbbaabb, abbaab, abbbbbbaa]
negative example: [ababa, ba, bbbaa]"
(0*1(11)*0*)|(111)*,"positive examples: [1, 000111, 1111, 0110, 000111000, 111111, 1001, 1100011]
negative examples: [01001, 001110, 1110110, 110, 00110, 1110, 101]"
(0(0*1*)*0)|1(0*1*)*1?,"positive example: [00, 011, 1, 1001, 110, 000, 100, 1101]

negative example: [001, 010, 1010, 11011, 1011, 0001, 1111]

"
(1+0*1+)*(0+1*0+)*,"positive example:[101, 11100, 10001]
negative example:[1001, 0101, 1111]"
0*(111)*(1)*,"positive example: [111, 1111, 0111, 01111, 00111, 0001, 000111, 0001111]  
negative example: [011, 1011, 000, 1101, 1001, 1110, 00110, 1100]"
(ab|ba?)(aa|ab|ba|bb?)*,"positive example: [abaaa, baaab, baabba, ababab, abba, babb, abaa, bbabaaa]
negative example: [aaa, bb, aab, abb, baa, abbb, baabbb, b a]"
(0(1*)00),"positive example:[0100, 01100, 011100]
negative example:[00, 000, 010, 111]"
(((a|b)a*b)*|((a|b)a*ba)*|((a|b)a*ba(a|b)a*b)*)?,"positive example:[ababab, aab, baaabaaaa]
negative example:[aaaab, babaabab, baaaab]"
(a(a+b)a)*,"positive example:[aaaa, aabaaa, aaabaaabaa]
negative example:[aaa, abaa, aaaaaabb]"
aa|ab|ba|bb(a|b)*aaaa*,"positive example: [aaaaa, abaaaa, baaaaabaaaa, bbaaaaa, ababaaaa, baabbaaaaa]
negative example: [aaaabaa, ababbaaa, bbaaabb, aaaa, bababa, bbbaaaaaaaa]"
a*b+,"positive example: [ab, aab, b, aabbb]
negative example: [aa, bb, aba, a]"
(aa*bb*)*(aa+bb)*,"positive example: [aaabbb, aa, aabb, aabbaa, aaabb, aaaa, bbbb]
negative example: [abba, aab, bbbaaa, aaba, baa, aaaab, ab]"
[0-1]([0-1][0-1])?,"positive example: [0, 1, 00, 01, 10, 11]  
negative example: [000, 111, 010, 101, 110, 001, 100]"
(a|aa)*(b|bb)*,"positive example: [ """", ""a"", ""aa"", ""ab"", ""aab"", ""aaaabb"", ""aaaabbbb"", ""bbbb"" ]
negative example: [ ""bba"", ""aabbab"", ""aabbaabb"", ""ba"", ""abbbba"" ]"
